source,date,username,content,url,engagement,sentiment,category1,category2,category3,pos_count,neg_count,score
youtube,2024-09-12T12:18:40Z,@danishaikh281093,"Battery loss of 5% daily whether you use the vehicle or not and that too in Shutdown mode it will lose about 3-4% and charging time 10hrs , when complained about the battery loss they just told that its standard. If you having a daily run of more than 30 km it will make sense or else you will be charging your vehicle just to waste all that energy in standby.",https://www.youtube.com/watch?v=Zjkpvj1QR3s,20,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-09-11T17:55:59Z,@tanujchhabdiya7812,Don’t buy this scooter. Parts and service is super expensive,https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,negative,Value & Price,Price,expensive,0,1,-1
youtube,2024-09-11T07:20:41Z,@sharfmd1853,Post Sales.. High Service charges 😂,https://www.youtube.com/watch?v=Zjkpvj1QR3s,96,neutral,Product,Battery & Range,charge,0,0,0
youtube,2024-09-10T06:43:08Z,@VinodMRuge,पीछे के आदमी के लिये फूट रेस्ट किधर है😇,https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,neutral,Other,Other,,0,0,0
youtube,2024-09-07T03:26:52Z,@dhairyaharia1424,Design is third class,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-09-06T18:31:14Z,@harishgadalay,Guys do not buy EV scooter till atleast 5 kwa battery is normal size they offer coz 3kwa is waste battery percentage depletes like within seconds. Its shows 100 or 120 estimated range but does not give more than 70 also.  So watever these guys give arai rating assume is to be half.  Yes yes half i have ev car and 2 wheeler and i think iam experienced enough to say this.  The best advice i can give is haalf the range they claim and see if it is ok for your commute then go ahead.  Trust me on this.,https://www.youtube.com/watch?v=Zjkpvj1QR3s,29,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-09-06T17:02:23Z,@joiaaiaxom10,aisi field mile toh review k liye best hai yaar 👌🏻,https://www.youtube.com/watch?v=Zjkpvj1QR3s,7,neutral,Other,Other,,0,0,0
youtube,2024-09-06T02:36:22Z,@Ajayadav1997,"My question is why we can not make a electric scooter that look like conventional scooters?
Second why there is so big screen? Who need it",https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Software,UI,screen,0,0,0
youtube,2024-09-05T19:44:29Z,@J.JGhasura,"Bhai karega kya leke 
Service station hi toh rahegi
Saalbhar me😂😂",https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-09-05T08:08:25Z,@ruhitroy9642,Looks k liye flops hojayega pakka,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-09-04T02:50:38Z,@bikkihsn,Wahiyat,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-09-01T17:14:22Z,@Tishan2k22,"Only river indie 
Good performance 
Good range",https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,positive,Product,Battery & Range,range,1,0,1
youtube,2024-08-27T02:40:28Z,@surajbikkad850,Loot rha hun ether …bakwassss copy cat ather,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-08-26T08:26:50Z,@chiragparmar3603,5 saal ke baad isko ko kabad me bhi nahi rakhne vala😂😂,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,negative,Other,Other,,0,1,-1
youtube,2024-08-24T04:10:22Z,@sahilmirzamrzx,Does it have a hump in the boot?,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-08-23T09:45:27Z,@hemantsharma1910,"एम्पीयर का नेक्सस लो ?
उसकी बैटरी लाइफ सबसे अधिक है (14-15साल तक)",https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-08-23T09:21:03Z,@hemantsharma1910,मूल्य बहुत अधिक है इसलिए लोग नहीं लेते हैं!!,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-08-21T11:46:07Z,@prafulgehlot6195,Bakwas ghadi hai ev ki,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-08-21T10:07:20Z,@nitinjoshi7231,80-90 km ki range JOKE,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Product,Battery & Range,range,0,0,0
youtube,2024-08-18T00:51:13Z,@vishaljoshi4776,"One simple Question, Is it a Paid review or Genuine review.
Who provided you Ather Rizta to try ?

About the features it's available in Website clearly.
Give us the features of Technical things like which motor, battery pack, Sensors used, what kind of Belt system Is used, Battery management working etc etc.
Now a days all make video on scooter spec and convey as features 😂😂",https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-08-17T14:08:39Z,@ajgaming6521,Rests chaperi,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-08-16T10:06:12Z,@munnamondal8661,Awesome job,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,positive,Other,Other,,1,0,1
youtube,2024-08-14T10:05:54Z,@Pandat4432,design bekar h,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-08-14T04:20:44Z,@sanjaythakare584,Bahut mahagi hai rs bhauhut mhgi hai,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-08-13T13:51:42Z,@DilipJhariya398,Cruise control?,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-08-13T09:24:34Z,@Jeetytx,Sabse aachi he chetak,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-08-08T18:35:21Z,@Deepakkumar-sc3kv,Down payment bahut jayada hai😊,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-08-07T10:58:16Z,@abhinavkumar3398,"And what about chetak 2901?? Hmmm
Just check sale figure then decide your short title...",https://www.youtube.com/watch?v=Zjkpvj1QR3s,3,neutral,Other,Other,,0,0,0
youtube,2024-08-05T14:15:15Z,@millanbaliarsingh7329,Delivery wala scooty,https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,neutral,Other,Other,,0,0,0
youtube,2024-08-03T13:54:44Z,@vivekaggarwalrockz6304,Kya isme removel Battery hai ya nhi,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-08-02T14:13:12Z,@FACT-FIRE-S,PRICE OR AVERAGE KYA HAA,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Value & Price,Price,price,0,0,0
youtube,2024-07-30T15:20:36Z,@idontknow72826,battery warrantee jyada hoti to leleta ....3 saal bahut kam h 👍,https://www.youtube.com/watch?v=Zjkpvj1QR3s,15,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-07-30T09:18:03Z,@parasrastogi6404,Plszzz don't buy ather after 8 mo th battery daid,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-07-28T10:51:32Z,@sakshit636,Hello bro agar mai ise lwta hu to ather ka sore 88 kilometer hai mere garh se to mai service karvane ke liya kya karuga kua muze service karna ke liya ya thik karana ke liya bhi ambala jana hoga punjab ke samana se,https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,neutral,Other,Other,,0,0,0
youtube,2024-07-24T16:06:42Z,@lodhibrothers7181,Gaadi real me bahut mast lagti hai but prise ko 15000 tak kam karna chaiye ather ko,https://www.youtube.com/watch?v=Zjkpvj1QR3s,3,neutral,Other,Other,,0,0,0
youtube,2024-07-23T18:42:35Z,@sacchiawaz9816,Thanks to OLA S1. X it has 4kwh battery 🥰 under 1lakh,https://www.youtube.com/watch?v=Zjkpvj1QR3s,88,neutral,Product,Battery & Range,battery,0,0,0
youtube,2024-07-21T07:16:34Z,@BR-rg9ib,No way its a chetak killer. Chetak sae ye expensive hae with lower batter pack. 8 hrs charging time vs 3.5 hrs charging time of chetak.... Onboard charger occupy very less space ....,https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,negative,Product,Battery & Range,charging,0,1,-1
youtube,2024-07-21T06:44:56Z,@thirdgenration,TVS 1 % बैट्री तक भी 52 kmph की स्पीड मेंटेन रहती है।,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-07-21T06:43:39Z,@thirdgenration,TVS BEST HE ABHI TAK,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-07-17T12:00:33Z,@netke6177,Exorbitant,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-07-08T11:33:09Z,@fsk0075,"Kuchh nai hone wala 
Price to high he",https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Value & Price,Price,price,0,0,0
youtube,2024-07-07T10:03:35Z,@prannoyghosh6237,"Price very expensive, then ola and Bajaj",https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,negative,Value & Price,Price,price,0,1,-1
youtube,2024-07-07T04:18:17Z,@cutipiefamily027,Abe kya kamaal bay yaha Ather bhaag gayi Chandigarh se tum keh rahe ho kamaal ka kaam kiya hai,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-07-06T07:57:16Z,@careeradvice3089,River indie ka bhi review kro,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-07-05T13:44:10Z,@Its_Harsh11,Ola ki copy,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-07-05T10:46:08Z,@arunalex7580,Front design similar to TVS i qube,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-07-05T02:54:56Z,@hacker6695,Belt Wale ev owner sab fasenge..😂😂 har saal 2000r ka kharcha,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-07-03T16:35:13Z,@Ashishkharsan,"bhai mention kr do paid promotion, kyoki jitni price hai utne me maine bilkul reject kr diya hai",https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Value & Price,Price,price,0,0,0
youtube,2024-07-01T11:18:05Z,@onkar9995,Still ola owner 😌,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-06-30T06:13:22Z,@kanakdutta100,Uske bad 8 ghanta charging per laga ke gand marao😂,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,negative,Product,Battery & Range,charging,0,1,-1
youtube,2024-06-26T14:10:34Z,@mEVanical,Magic twist is the feature every1 making hype of,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-06-24T11:49:17Z,@TarunHalpati9886,Hub motor hai ? I think scooter is colabrate with Hero Vida.,https://www.youtube.com/watch?v=Zjkpvj1QR3s,2,neutral,Product,Performance & Power,motor,0,0,0
youtube,2024-06-24T00:58:00Z,@jeetankumar8704,Bekar scooter hai charging time 9hour,https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,neutral,Product,Battery & Range,charging,0,0,0
youtube,2024-06-23T17:53:29Z,@KAILASH_PRAJAPAT_712,Hub moter🤮,https://www.youtube.com/watch?v=Zjkpvj1QR3s,0,neutral,Other,Other,,0,0,0
youtube,2024-06-23T07:39:24Z,@nerdArya,"Dekhne mein hi bakwas hai, build quality ki to baat hi mat karo.",https://www.youtube.com/watch?v=Zjkpvj1QR3s,1,neutral,Product,Build Quality,build,0,0,0
youtube,2024-06-22T14:24:54Z,@sharathmsg4436,1.8 lkh gaadi hai .. it's too much for that range,https://www.youtube.com/watch?v=Zjkpvj1QR3s,90,neutral,Product,Battery & Range,range,0,0,0
youtube,2024-06-20T16:27:37Z,@UIRE_DRIVE,"Ather is simply hyping things like magic twist and large boot space 
Ola is already giving it from year's 😂",https://www.youtube.com/watch?v=Zjkpvj1QR3s,206,neutral,Other,Other,,0,0,0
youtube,2024-06-20T15:58:32Z,@parvgoyal7997,Yeh kya bawaseer hai,https://www.youtube.com/watch?v=Zjkpvj1QR3s,3,neutral,Other,Other,,0,0,0
youtube,2024-06-20T08:59:47Z,@jadhavnikhil20,Bhai kuch bhi mat likh chappal padenge.... Chetak ke ass pass bhi nahi he ye😂,https://www.youtube.com/watch?v=Zjkpvj1QR3s,28,neutral,Software,Connectivity,app,0,0,0
youtube,2024-06-20T06:25:11Z,@sachinksingh74,"Tack pack ke naam per loot raha hai Ather 
Top variant me tack pack inbuilt hona chahiye",https://www.youtube.com/watch?v=Zjkpvj1QR3s,56,neutral,Other,Other,,0,0,0
youtube,2025-01-04T02:04:56Z,@motorinc,"*Chapters*
00:00 Family Scooters Are Dull
01:18 Scooter Roundup
02:18 Design and Space
04:27 Comfort
04:55 Performance & Range
07:45 Charging
08:37 Living With It
10:31 Which Rizta to Buy
11:18 Rivals
12:37 Conclusion

*Download the new MotorInc app* at https://www.motorinc.com

*UPDATE*
Ather has clarified that Pro Pack pricing is now visible on their website. Options start at ₹2500 for 3 years, and go down to ₹450 for 3 months, purchaseable from within the Ather app.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,22,neutral,Product,Battery & Range,range,0,0,0
youtube,2025-10-13T13:22:27Z,@OfficiallyAKS,Keep it up Guys.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-09-21T19:32:24Z,@PKSGalaxy,"River Indie is the TVS Jupiter of Petrol with Bajaj Avenger like comfort !!! Pot hole roads need 14 inch wheels for sure. Indie no 1, Rizta no 2 for family scooter buyers. For Sporty folks, Simple One is the Boss !!!",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-09-19T23:13:17Z,@velmurugan-fb5yo,It looks like western toilet 🚽 from back😅,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-09-16T16:16:57Z,@ashfaqshah13,"Sir please tell me should I wait for tesseract or go for rizta or any other better option, or ice",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-09-16T15:27:21Z,@ololo940,Buy rizta SHR model which cheaper than z but hav 3.7 kw battery,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2025-09-06T14:13:25Z,@shuvamoybag1681,Worst product of Ather. Range is same around 75km in both zip and smart eco. Range drop in first and last 20 km massively. For a 2W of 1.6 lakh money it is the worst product one can buy.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Battery & Range,range,0,0,0
youtube,2025-08-27T06:26:44Z,@mailtotheskn,I decided to test drive this scooter after watching this video and ended up buying. Thanks for this awesome review,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Other,Other,,1,0,1
youtube,2025-08-22T07:35:53Z,@aahaaarun,Finally shumi sold a rizta to me 😂,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-08-10T18:42:21Z,@vinayakpai6732,"Access or activa definitely makes more sense. But unfortunately government is hell bent on killing petrol vehicles. With an ambitious target of e30 fuels by 2030, it would kill all the present day petrol vehicles just like how e20 is killing our bs4, bs3 vehicles etc.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,3,neutral,Other,Other,,0,0,0
youtube,2025-08-08T17:37:19Z,@kmohankrishna39,Rizta s 2.7 vs ritza z 3.4 what's the difference,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-08-08T17:32:51Z,@kmohankrishna39,Can you differentiate between ritza s  2.9 and ritza s 3.4,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-08-07T18:39:33Z,@vigneswaranjagan4766,"Ather Rista S vs Hero vida Vx2 Plus, which one to buy?",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-08-07T15:39:35Z,@Mittal_7,Ather allows you to change the mode only when you buy pro pack is absolutely nonsense thing,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-07-25T02:57:15Z,@Thedemons91,"Planning to buy a ev family scooter for my dad who is above 60
Unable to decide between Ather Rizta and Tvs iqube please help.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-07-15T00:41:52Z,@johnjoseph2568,Hey mate!! The ather has launched a new variant in s the battery is 3.7 what is your thoughts on it? I’m confused between s 2.9 and s 3.7,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2025-06-29T13:36:54Z,@Ankitgoldy2,Itna ganda roast kr diye ab toh mai soch me padd gya is scooter ko lene me😢😢😢😢 almost book kr hi diya tha maine but ab sochunga mai book krne k liye,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-06-15T10:07:48Z,@munadutta,Sir according to you which ev has best suspension setup ?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-06-08T11:03:18Z,@thecoolless,If my daily average run is 15km. Is it worth to get the Pro Pack just for the battery warranty taking in note the battery degradation aspect?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,negative,Product,Battery & Range,battery,0,1,-1
youtube,2025-05-19T19:40:14Z,@GarudAtma,"Except for the river indie, there is no best utility scooter that stands near Jupiter 110. 

Rizta S variant with pro pack (without WhatsApp, fb calls notification, you can't store documents and without map navigation) with 8 years warranty on battery. 
they said that we will replace battery if its capacity goes below 70% but they will check it according their own norms which we don't know. 
The price is 138k. On-road Delhi. 
After applying all the discount offers. 

Jupiter 110 was 115k. including all accessories. 

By just paying 23k more, I still get an anxiety of 100 km range and 8 hours of charging time. And with every passing year, this range will decrease, and the charging time will increase. 
Not all have a safe space to charge their two-wheeler peacefully. 
No storage after putting the charger and helmet. 
The new battery cost is 70-80k. 

I run roughly 4k km per year, go to local service once a year, costs me around 700-800 rs. Time 1 hour. 
 50km/litre is the average mileage. 94 Rs/litre petrol price. 7520 rs of petrol per year. 
after 15 years = 113k rs. 

hmm, means to those who still are not going far enough, a petrol scooter is better.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2025-04-30T02:06:02Z,@radhamadhav1314,Well I have Riszta S and it's giving 75 km of range. That means logically we can drive only 55km because they say charge it when the battery is 20%.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2025-04-20T06:22:09Z,@myfavouritepolji7730,Please take review on ather belt issue after some time use noise karta hai,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,negative,Other,Other,,0,1,-1
youtube,2025-04-15T11:36:24Z,@jaidevbejoy3541,How about the braking of Rizta which has disc+drum combo whereas Ather 450s have discs on both wheels.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-04-14T17:14:06Z,@yuvananda,"Superb well made vid. Rizta S is the ultimate vfm machine out there. Don't fall for the software gimmicks. All the stuff like the maps, WhatsApp music your phone can already do infinitely better. You can definitely live without magictwist, ride modes and such shenanigans. All the ice vehicles we've driven for decades had 1 mode and thats it. Don't be a marshmallow longing for features. 40-50k for features and slightly better range is madness. Only logical explanation is Ather's losing money on every S model and making up through Z models and pro packs. Get the Rizta S any day",https://www.youtube.com/watch?v=NrNSgmxT3Jw,2,neutral,Product,Battery & Range,range,0,0,0
youtube,2025-04-05T20:00:25Z,@ChiranjibiDewangan,"I can totally relate to most of what you are saying. I own Jupiter 110, had an activa, know someone with an “😯la”. Shumi you understand the personality/characters of things really well. I do too but can’t put as nicely as you. Love all of your videos.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Software,Connectivity,ota,1,0,1
youtube,2025-03-31T19:36:46Z,@AMN409,"Its sad that even in 2025 we dont have a perfect ev scooter in india Tvs is over expensive bajaj doenst give range and nor has technological advancements Ola is gr8 but service sucks its pretty dissapointing for how many more days will it still take to get perfect vehicle god knows car atleast has it 
Stylish/city use modern appeal - Mg Windsor 
Traditional looking india made 300 range - Nexon 
Coupe looking sporty but cheap - Curvv 
Sporty - be6 
Luxurious but should be around 30 - 9e 
Want ultra luxurious ioniq5/mercedez/bmw etc 
Cheap- tiago 
Mid range - punch 

All bases looks covered in cars but in scooter its none and as far as bikes is concerned there is not a single e bike 😢😢 which can be confidently recomended",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,negative,Product,Battery & Range,range,0,1,-1
youtube,2025-03-26T14:32:30Z,@JayDhatrak-c5w,hey should i get rizta or 450x and what model in it of priority is riding on bad bumpy roads,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,negative,Other,Other,,0,1,-1
youtube,2025-03-24T09:56:14Z,@sheejujoy,Give a review for Vida V2 as well.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-03-22T14:32:41Z,@shrinivasmohod,Spending more than 1 lakh on EV scooter makes no sense.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-03-06T13:55:41Z,@user-ty8hx1nb2b,"Good video. Research could have been better

The difference between S and Z variants are more than what was mentioned

1) Navigation - Turn-by-turn vs Google Maps 
2) Magic twist only on Z variant
3) Ping My Scooter only on Z variant
4) Skid Control only on Z variant
5) Pillion Rest included on Z variant",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,positive,Other,Other,,1,0,1
youtube,2025-03-04T04:42:55Z,@full-ness,"Using ""Ultimate"" before the EV industry has even kicked off is basically not a prudent thing to do -  when ""ultimate"" has not happened even after mobiles have existed for a few decades, such propoganda only reveals the big deficit in these channels who are supposed to be stewards for this industry.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Software,Connectivity,app,0,0,0
youtube,2025-03-03T12:40:38Z,@srinivasshettigar1953,I'd Prefer River Indie To Ather Rizta . For Many Reasons as you Know.,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-03-02T15:17:14Z,@rohintonmistry1314,"Ather is guilty of providing over the top hi fi features which at times are useless in day to day work. 
If at all they could improve the range to 200 kms than it's a different ball game. 
Gimmicks like reverse gear which is necessary in a Honda Gold wing for sure is just one example of loading the scooter with unwanted features. 
Many manufacturers are doing the same . Sad very sad.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Battery & Range,range,0,0,0
youtube,2025-02-27T18:17:25Z,@mpk-sunny,"How I wish the Suzuki Access got the features of the Ather Rizta... like the huge Under Seat Storage, Connected Features, Google Maps, TPMS, Keyless Go etc...",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Software,Connectivity,connect,0,0,0
youtube,2025-02-22T19:17:41Z,@soumyadeepmondal6130,"Been using the Rizta 3.7Kwh version for 3 months now 1500kms. Enjoying the experience so far, but there are a few complaints which are all on the software side only. So basically as you mentioned the Hill Hold is glitchy. It did not work for me most of the times.
And recently my skid control had stopped working after the January software update. I had to wait for the February update for it to fix that issue.
So software side there are some refinements that are still needed.
Using the heck out of the magic twist and coasting regen to get excellent range.
I ride to my office, a distance of 22kms and I get more than 40Km/ unit of battery efficiency most of the times because of the regen. Meaning my riding style can easily extract a range of nearly 140kms in a single charge, which is pretty impressive and I ride in the Zip mode 100% of the time.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Product,Battery & Range,battery,1,1,0
youtube,2025-02-20T06:39:22Z,@indrajitsircar3867,I bought rizta S last week. Except for the boot space its not worth. It takes 7-8 hrs to charge. Max speed is 60km/hr. Finds it difficult to climb hills,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Product,Battery & Range,charge,0,0,0
youtube,2025-02-19T03:53:54Z,@mohittulsani,"I am confused between TVS IQube and Ather Rizta Z with Pro Pack.
Which one should I opt for?",https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,neutral,Other,Other,,0,0,0
youtube,2025-02-18T11:10:38Z,@Hardik_jarang,"7:15 rizta's s eco mode is not powerful from starting 700-1000km it goes up to max speed 50km/hr with slow acceleration 
Solution  -  ride starting 1000km with coasting regen on ,after 1000 km it will give great acceleration up to 70km/hr top speed 
With s eco mode you don't need to switch modes to overtake, also give more range than zip and with coasting regen braking it helps the drum brakes which is weak 
this  is one of the reason I choose ather it fits perfectly",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Battery & Range,range,1,1,0
youtube,2025-02-02T15:37:33Z,@apptech6673,Which is better iqube or rizta for family scooter,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-30T13:09:04Z,@ARUNB5,Service not good service please avoid service in Bangalore kamaxi palya Bangalore,https://www.youtube.com/watch?v=NrNSgmxT3Jw,1,positive,Other,Other,,1,0,1
youtube,2025-01-28T12:50:21Z,@vrinfo7587,This  Guy  speaks all negative only. Boring 😴,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-28T04:20:21Z,@TheFourthWinchester,"River Indie should be better than this. Wish they expanded quickly. And Ola is definitely terrible, but my friend has an S1 Pro for the last 1.2 years with zero issues and 10k kms on it and it drives so well. I will never pick an Ather because of the hard suspension. Our roads are terrible and Athers put extra strain on your back. iQube seems like the perfect compromise.",https://www.youtube.com/watch?v=NrNSgmxT3Jw,2,negative,Other,Other,,0,1,-1
youtube,2025-01-26T17:31:07Z,@Shiraghav,Please review chetak 3501 model,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-23T14:02:25Z,@ravindersharma5390,Chetak 35 series par bhi bnao sir please,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-20T14:43:32Z,@jestonfernandes5324,Looks like something happened with YOU and ATHER 😂😅 this video is not in your style why why 😂😂😂😂,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Software,Connectivity,app,0,0,0
youtube,2025-01-19T10:29:33Z,@1stveera,i said river indie is best but ended buying  hero vida pro and later hero vida plus and I would like to tell Hero Vida is the best with 2 separate removable batteries and on demand switching between modes and beautiful cruze control and climbs anything with 2 people and some luggage on board (obviously you will switch modes) ans for me Hero has a winner product ... try it @motorinc and share a/though(s) ...any one battery fails my scooter is not going to be useless,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Battery & Range,battery,0,0,0
youtube,2025-01-16T22:01:01Z,@John__Rambo,"I am confused to whether buy triumph t4 as my 1st bike or wait for the upcoming katizma xmr250 ? 
Also according 2 u guys whats the best time to buy a bike at a discount ?",https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Other,Other,,0,0,0
youtube,2025-01-16T14:00:42Z,@SDSbaby,True range?,https://www.youtube.com/watch?v=NrNSgmxT3Jw,0,neutral,Product,Battery & Range,range,0,0,0
